"secs","kph","rpm","watts","hr","torq","km","g"
8106.84,28.6,58,24,110,1,71.602,3.91
8109.36,29.1,83,85,110,3.6,71.621,2.78
8111.88,30.3,93,58,110,2.4,71.643,2.59
8114.4,31.3,83,103,110,4.1,71.665,2.99
8116.92,31.4,89,103,0,4.1,71.686,2.8
8119.44,30.3,81,72,114,2.9,71.708,2.97
8121.96,30.1,85,184,114,7.6,71.729,2.81
8124.48,30.7,87,177,114,7.1,71.751,2.8
8127,31.9,93,158,114,6.1,71.772,2.72
8129.52,32.4,66,86,114,3.3,71.794,3.9
8132.04,33.4,0,0,115,0,71.818,NA
8134.56,33.3,95,58,115,2.1,71.841,2.78
8137.08,32.7,91,126,115,4.7,71.865,2.85
8139.6,33.5,91,135,115,5,71.889,2.92
8142.12,33.5,73,117,0,4.3,71.91,3.64
8144.64,33.8,76,115,0,4.2,71.934,3.53
8147.16,33.9,0,0,0,0,71.958,NA
8149.68,32.3,69,124,0,4.7,71.981,3.72
8152.2,33.2,53,39,0,1.5,72.005,4.97
8154.72,31.2,0,0,0,0,72.027,NA
8157.24,32.3,71,242,0,9.3,72.048,3.61
8159.76,32,0,0,122,0,72.072,NA
8162.28,31.6,86,87,122,3.4,72.093,2.92
8164.8,30.6,77,98,122,4,72.115,3.15
8167.32,30,77,99,122,4.1,72.136,3.09
8169.84,29.4,73,107,0,4.5,72.158,3.2
8172.36,29.3,74,80,0,3.4,72.177,3.14
8174.88,29.3,73,121,0,5.1,72.199,3.19
8177.4,29.7,77,138,0,5.8,72.218,3.06
8179.92,29.5,95,68,0,2.8,72.24,2.46
8182.44,29.7,93,57,0,2.4,72.259,2.53
8184.96,30.1,77,121,0,5,72.281,3.1
8187.48,30.7,86,143,109,5.8,72.302,2.83
8190,31.2,93,132,109,5.2,72.324,2.66
8192.52,32,80,91,109,3.5,72.348,3.17
8195.04,31.6,42,46,108,1.8,72.369,5.97
8197.56,30.9,43,48,108,1.9,72.391,5.7
8200.08,30.9,59,65,106,2.6,72.412,4.16
8202.6,30.8,62,82,106,3.3,72.434,3.94
8205.12,30.5,73,87,106,3.5,72.455,3.32
8207.64,30.4,64,100,103,4.1,72.477,3.77
8210.16,30.1,41,63,99,2.6,72.498,5.83
8212.68,30.2,59,86,99,3.5,72.52,4.06
8215.2,30.5,62,120,99,4.9,72.539,3.9
8217.72,30.9,77,90,99,3.6,72.561,3.18
8220.24,30.9,92,82,99,3.3,72.585,2.67
8222.76,31,72,82,99,3.3,72.606,3.42
8225.28,29.9,64,137,0,5.6,72.626,3.71
8227.8,27.9,64,102,100,4.5,72.647,3.46
8230.32,27.1,71,146,100,6.7,72.664,3.03
8232.84,26.4,59,116,100,5.4,72.684,3.55
8235.36,26.4,76,109,100,5.1,72.703,2.76
8237.88,27,62,116,0,5.3,72.72,3.46
8240.4,27.1,50,106,101,4.9,72.74,4.3
8242.92,27.1,43,89,101,4.1,72.759,5
8245.44,27.4,62,65,101,2.9,72.779,3.51
8247.96,26.9,63,175,111,8,72.798,3.39
8250.48,26.3,83,96,112,4.5,72.815,2.51
8253,25.9,73,102,113,4.9,72.835,2.82
8255.52,25.6,73,129,113,6.2,72.852,2.78
8258.04,26.4,66,97,113,4.5,72.871,3.17
8260.56,26.5,74,107,113,5,72.889,2.84
8263.08,26.7,89,61,113,2.8,72.908,2.38
8265.6,26.5,116,97,113,4.5,72.925,1.81
8268.12,26.8,76,98,113,4.5,72.945,2.8
8270.64,26.8,60,61,113,2.8,72.964,3.54
8273.16,27.1,75,92,113,4.2,72.983,2.87
8275.68,27.5,53,93,113,4.2,73.003,4.12
8278.2,27.9,84,74,113,3.3,73.022,2.64
8280.72,27.7,55,63,111,2.8,73.042,4
8283.24,27.6,0,83,110,3.7,73.059,NA
8285.76,27.5,63,81,110,3.6,73.078,3.46
8288.28,27.5,65,101,104,4.5,73.098,3.36
8290.8,27.6,77,116,106,5.2,73.117,2.84
8293.32,27.3,61,87,106,4,73.136,3.55
8295.84,26.9,60,79,106,3.6,73.156,3.56
8298.36,26.4,67,77,106,3.6,73.175,3.13
8300.88,25.4,55,74,106,3.6,73.192,3.67
8303.4,24.4,0,0,106,0,73.21,NA
8305.92,22.3,0,0,97,0,73.225,NA
8308.44,20.2,52,18,95,1.1,73.24,3.08
8310.96,23.3,0,214,100,11.3,73.255,NA
8313.48,24.6,112,29,105,1.5,73.272,1.74
8316,26.3,60,142,109,6.7,73.292,3.48
8318.52,26.6,0,0,110,0,73.309,NA
8321.04,28.3,96,266,110,11.6,73.328,2.34
8323.56,31.6,0,0,109,0,73.35,NA
8326.08,33.5,51,98,109,3.6,73.373,5.21
8328.6,35.7,0,0,109,0,73.399,NA
8331.12,35.7,0,0,109,0,73.423,NA
8333.64,35.4,0,0,0,0,73.449,NA
8336.16,34.8,0,0,0,0,73.473,NA
8338.68,34.4,96,113,0,4.1,73.496,2.84
8341.2,33.1,49,39,106,1.5,73.52,5.36
8343.72,33.1,0,0,106,0,73.544,NA
8346.24,32,91,123,106,4.7,73.565,2.79
8348.76,32.2,73,100,106,3.8,73.589,3.5
8351.28,31.9,84,82,0,3.2,73.611,3.01
8353.8,31.4,109,89,0,3.5,73.632,2.29
8356.32,30.9,77,85,0,3.4,73.654,3.18
8358.84,29.9,77,148,0,6.1,73.675,3.08
8361.36,29,75,149,0,6.3,73.697,3.07
8363.88,27.5,69,179,0,8,73.716,3.16
8366.4,27.3,69,167,0,7.6,73.736,3.14
8368.92,27.7,69,119,0,5.3,73.755,3.19
8371.44,28.9,70,66,0,2.8,73.774,3.28
8373.96,30.4,81,75,105,3.1,73.796,2.98
8376.48,30.9,65,74,105,2.9,73.817,3.77
8379,31.1,64,83,105,3.3,73.839,3.86
8381.52,31.1,106,88,105,3.5,73.86,2.33
8384.04,30.5,70,61,0,2.5,73.882,3.46
8386.56,29.4,63,67,0,2.8,73.901,3.7
8389.08,28.4,73,104,0,4.5,73.923,3.09
8391.6,27.8,71,160,0,7.1,73.942,3.11
8394.12,27,66,114,0,5.2,73.962,3.25
8396.64,25.3,62,188,0,9.2,73.979,3.24
8399.16,25.6,97,47,0,2.3,73.996,2.09
8401.68,24.4,61,219,108,11.1,74.014,3.17
8404.2,24.6,63,232,109,11.6,74.031,3.1
8406.72,24.9,63,233,114,11.5,74.048,3.14
8409.24,26.7,59,127,116,5.9,74.067,3.59
8411.76,26.7,69,137,117,6.3,74.085,3.07
8414.28,27.4,64,78,119,3.5,74.104,3.4
8416.8,27.1,57,20,119,0.9,74.123,3.77
8419.32,26.1,0,0,119,0,74.143,NA
8421.84,26.4,76,41,117,1.9,74.16,2.76
8424.36,25.3,0,69,117,3.4,74.179,NA
8426.88,24.9,73,118,116,5.9,74.197,2.71
8429.4,27.3,63,117,115,5.3,74.216,3.44
8431.92,26.2,0,0,115,0,74.233,NA
8434.44,26.6,87,17,113,0.8,74.253,2.43
8436.96,28,63,36,113,1.6,74.272,3.53
8439.48,27.9,64,33,113,1.5,74.292,3.46
8442,27.8,106,58,113,2.6,74.311,2.08
8444.52,27.5,77,61,113,2.7,74.33,2.83
8447.04,27.8,96,61,0,2.7,74.35,2.3
8449.56,28.4,79,135,0,5.9,74.369,2.85
8452.08,28.9,79,87,0,3.7,74.389,2.9
8454.6,28.7,91,45,0,1.9,74.41,2.5
8457.12,27.1,0,0,112,0,74.427,NA
8459.64,28,53,220,109,9.7,74.447,4.19
8462.16,28.6,73,162,109,7,74.466,3.11
8464.68,28.2,0,0,109,0,74.486,NA
8467.2,30.2,89,19,114,0.8,74.507,2.69
8469.72,28.8,64,55,114,2.4,74.526,3.57
8472.24,28.1,89,141,112,6.2,74.548,2.51
8474.76,28,78,74,108,3.3,74.567,2.85
8477.28,27.4,57,88,108,4,74.587,3.82
8479.8,27.7,79,68,107,3.1,74.606,2.78
8482.32,28.1,93,18,106,0.8,74.626,2.4
8484.84,28,59,123,106,5.4,74.645,3.77
8487.36,28.6,75,86,106,3.7,74.664,3.03
8489.88,28.1,53,77,111,3.4,74.684,4.21
8492.4,28,81,115,108,5.1,74.703,2.74
8494.92,27.9,81,112,109,5,74.723,2.73
8497.44,27.4,73,73,109,3.3,74.742,2.98
8499.96,27.9,81,173,110,7.7,74.761,2.73
8502.48,27.7,80,142,113,6.3,74.781,2.75
8505,27.4,79,68,111,3.1,74.8,2.75
8507.52,27.1,76,114,111,5.2,74.82,2.83
8510.04,27.3,77,117,111,5.3,74.839,2.81
8512.56,27.7,73,73,111,3.3,74.858,3.01
8515.08,27.4,77,93,112,4.2,74.878,2.82
8517.6,27.7,77,86,112,3.8,74.897,2.86
8520.12,27.3,0,0,112,0,74.917,NA
8522.64,27.8,75,241,111,10.7,74.936,2.94
8525.16,27.9,0,0,111,0,74.955,NA
8527.68,29.7,81,128,111,5.3,74.975,2.91
8530.2,28.4,0,104,117,4.5,74.994,NA
8532.72,27.3,114,85,117,3.8,75.014,1.9
8535.24,25.6,72,157,117,7.6,75.033,2.82
8537.76,24.3,67,142,117,7.2,75.05,2.88
8540.28,22.4,58,220,117,12.1,75.065,3.07
8542.8,24.9,68,246,0,12.2,75.083,2.91
8545.32,26.7,73,17,116,0.8,75.102,2.9
8547.84,25.2,73,92,115,4.5,75.119,2.74
8550.36,24.1,0,11,115,0.6,75.136,NA
8552.88,21.9,0,0,115,0,75.152,NA
8555.4,19.4,0,0,116,0,75.167,NA
8557.92,16.9,0,76,116,5.5,75.177,NA
8560.44,14.3,0,0,115,0,75.188,NA
8562.96,11.9,0,79,116,8.1,75.197,NA
8565.48,11.6,0,119,116,12.7,75.205,NA
8568,15.5,0,194,116,15.5,75.216,NA
8570.52,19.9,50,133,117,8.2,75.229,3.16
8573.04,21.4,43,186,117,10.7,75.244,3.95
8575.56,23.5,0,0,117,0,75.259,NA
8578.08,22.2,0,0,99,0,75.277,NA
8580.6,21.6,63,95,101,5.4,75.292,2.72
8583.12,23.9,52,114,104,5.9,75.307,3.65
8585.64,25.4,73,84,105,4.1,75.326,2.76
8588.16,26.7,77,61,105,2.8,75.343,2.75
8590.68,26.9,70,52,108,2.4,75.363,3.05
8593.2,27.3,88,90,108,4.1,75.382,2.46
8595.72,27.4,84,65,108,2.9,75.402,2.59
8598.24,27.4,97,75,106,3.4,75.421,2.24
8600.76,27.4,70,63,106,2.8,75.438,3.11
8603.28,26.8,77,106,106,4.9,75.458,2.76
8605.8,26.5,74,87,95,4.1,75.477,2.84
8608.32,25.9,73,130,96,6.2,75.494,2.82
8610.84,25.7,68,106,96,5.1,75.514,3
8613.36,24.8,69,127,96,6.3,75.531,2.85
8615.88,23.6,66,145,96,7.6,75.548,2.84
8618.4,22.5,70,155,96,8.5,75.563,2.55
8620.92,21.9,62,186,96,10.5,75.578,2.8
8623.44,21.1,65,204,0,12,75.593,2.58
8625.96,20.2,64,207,0,12.7,75.606,2.5
8628.48,19.7,62,188,111,11.8,75.621,2.52
8631,19.4,60,204,117,13,75.634,2.57
8633.52,19,59,247,119,16,75.647,2.56
8636.04,19,59,206,121,13.3,75.662,2.56
8638.56,18.2,56,209,123,14.1,75.675,2.58
8641.08,18.4,57,224,123,15,75.686,2.56
8643.6,18.3,56,239,124,16.2,75.699,2.59
8646.12,17.8,56,232,125,16,75.712,2.52
8648.64,18.2,55,189,127,12.8,75.725,2.63
8651.16,17.8,57,196,129,13.6,75.738,2.48
8653.68,18.4,62,187,130,12.5,75.751,2.36
8656.2,17.4,61,172,132,12.2,75.764,2.26
8658.72,16.6,69,192,132,14.2,75.774,1.91
8661.24,17.1,71,169,132,12.2,75.787,1.91
8663.76,17.9,67,134,132,9.3,75.798,2.12
8666.28,18.6,68,124,0,8.2,75.811,2.17
8668.8,18.8,69,96,0,6.3,75.824,2.16
8671.32,18.6,83,70,0,4.6,75.839,1.78
8673.84,19.5,66,105,121,6.7,75.852,2.34
8676.36,20.7,71,80,126,4.7,75.865,2.31
8678.88,20.8,0,0,127,0,75.88,NA
8681.4,21.5,0,0,123,0,75.895,NA
8683.92,22,0,0,117,0,75.91,NA
8686.44,23.2,0,0,117,0,75.927,NA
8688.96,24.7,0,0,118,0,75.945,NA
8691.48,26.6,0,0,118,0,75.962,NA
8694,29.6,0,0,118,0,75.983,NA
8696.52,32.3,0,0,118,0,76.005,NA
8699.04,34.8,0,0,0,0,76.029,NA
8701.56,36.9,0,0,0,0,76.054,NA
8704.08,35.3,0,0,0,0,76.08,NA
8706.6,32.1,0,0,0,0,76.102,NA
8709.12,27.3,0,0,0,0,76.121,NA
8711.64,21.4,0,0,67,0,76.139,NA
8714.16,18.8,63,250,67,16.4,76.151,2.37
8716.68,18.6,63,262,67,17.4,76.164,2.34
8719.2,19.3,64,229,67,14.7,76.177,2.39
8721.72,20.4,69,235,98,14.2,76.192,2.35
8724.24,20.8,72,217,99,12.9,76.205,2.29
8726.76,20.3,71,156,99,9.5,76.22,2.27
8729.28,20.3,69,174,103,10.6,76.236,2.33
8731.8,20.8,67,193,103,11.4,76.248,2.46
8734.32,21,71,179,104,10.5,76.264,2.35
8736.84,21.1,70,176,104,10.3,76.279,2.39
8739.36,21,76,169,114,9.9,76.294,2.19
8741.88,20.9,73,178,114,10.5,76.309,2.27
8744.4,21.5,73,206,114,11.9,76.324,2.34
8746.92,22.1,75,168,114,9.4,76.339,2.34
8749.44,21.6,77,190,114,10.8,76.354,2.23
8751.96,21.4,71,161,0,9.3,76.369,2.39
8754.48,20.9,74,166,0,9.8,76.384,2.24
8757,20.7,70,144,0,8.6,76.397,2.35
8759.52,20.1,69,140,0,8.6,76.412,2.31
8762.04,20.1,69,200,0,12.3,76.425,2.31
8764.56,20.4,69,189,0,11.4,76.44,2.35
8767.08,20.7,81,142,0,8.5,76.455,2.03
8769.6,21.4,75,190,0,11,76.47,2.26
8772.12,21.9,73,108,125,6.1,76.486,2.38
8774.64,22.2,74,146,125,8.1,76.501,2.38
8777.16,23.2,83,138,125,7.3,76.516,2.22
8779.68,24.2,74,97,126,5,76.533,2.6
8782.2,26,73,119,126,5.6,76.552,2.83
8784.72,27.1,69,42,126,1.9,76.57,3.12
8787.24,27.9,43,161,126,7.1,76.589,5.15
8789.76,27.4,0,0,125,0,76.608,NA
8792.28,26.6,0,0,122,0,76.628,NA
8794.8,25.4,65,207,117,10.1,76.645,3.1
8797.32,28,54,125,117,5.5,76.664,4.12
8799.84,28.5,80,89,117,3.8,76.686,2.83
8802.36,28.2,0,0,117,0,76.705,NA
8804.88,27.8,82,76,117,3.4,76.725,2.69
8807.4,26.6,58,29,113,1.4,76.744,3.64
8809.92,25.9,71,159,113,7.6,76.761,2.9
8812.44,25.1,69,110,113,5.4,76.779,2.89
8814.96,24.1,66,159,114,8.1,76.796,2.9
8817.48,24.4,69,270,114,13.7,76.813,2.81
8820,24.8,69,231,113,11.5,76.83,2.85
8822.52,24.9,95,194,114,9.6,76.848,2.08
8825.04,24.8,71,231,115,11.5,76.865,2.77
8827.56,25.3,71,141,115,6.9,76.882,2.83
8830.08,25.4,73,170,117,8.2,76.899,2.76
8832.6,26.2,73,110,120,5.2,76.919,2.85
8835.12,26.5,82,143,122,6.7,76.936,2.56
8837.64,27.7,56,38,123,1.7,76.955,3.93
8840.16,27,48,49,124,2.3,76.975,4.46
8842.68,27.2,80,105,123,4.7,76.994,2.7
8845.2,27.3,56,125,123,5.6,77.014,3.87
8847.72,27.7,83,121,122,5.4,77.033,2.65
8850.24,27.1,62,84,121,3.8,77.052,3.47
8852.76,27,75,104,117,4.7,77.072,2.86
8855.28,26.9,73,148,116,6.8,77.089,2.92
8857.8,27,77,109,116,5,77.108,2.78
8860.32,27.3,73,120,116,5.4,77.128,2.97
8862.84,27.5,76,151,116,6.8,77.147,2.87
8865.36,27.7,110,53,116,2.4,77.167,2
8867.88,27.4,77,95,113,4.3,77.186,2.82
8870.4,27.9,76,102,117,4.5,77.205,2.91
8872.92,28,89,95,117,4.2,77.225,2.5
8875.44,28.1,81,103,117,4.5,77.244,2.75
8877.96,28.1,78,82,114,3.6,77.264,2.86
8880.48,28.5,84,112,114,4.9,77.283,2.69
8883,29.2,84,94,115,4,77.305,2.76
8885.52,29.3,48,83,115,3.5,77.324,4.84
8888.04,30.1,90,25,115,1,77.345,2.65
8890.56,30.7,50,25,115,1,77.367,4.87
8893.08,32.3,0,0,115,0,77.389,NA
8895.6,33.2,0,0,0,0,77.412,NA
8898.12,34.3,0,0,0,0,77.436,NA
8900.64,34.6,0,0,0,0,77.46,NA
8903.16,35.2,90,116,104,4.1,77.486,3.1
8905.68,35.2,0,0,104,0,77.509,NA
8908.2,35.4,57,68,104,2.4,77.535,4.93
8910.72,35.2,0,74,104,2.6,77.559,NA
8913.24,35.7,0,0,0,0,77.585,NA
8915.76,34.9,0,0,103,0,77.608,NA
8918.28,34.8,67,185,102,6.6,77.632,4.12
8920.8,34.4,0,0,102,0,77.658,NA
8923.32,34.1,91,166,102,6,77.682,2.97
8925.84,33.4,50,31,102,1.1,77.705,5.3
8928.36,32.9,63,93,102,3.5,77.727,4.14
8930.88,32.8,68,90,102,3.4,77.751,3.83
8933.4,33,71,51,0,1.9,77.774,3.69
8935.92,32.2,57,50,105,1.9,77.796,4.48
8938.44,31.5,55,219,105,8.6,77.817,4.55
8940.96,32.7,49,96,105,3.6,77.841,5.3
8943.48,33.6,85,92,104,3.4,77.865,3.14
8946,34.4,63,119,109,4.3,77.888,4.33
8948.52,34.5,0,0,114,0,77.912,NA
8951.04,34.1,69,53,114,1.9,77.936,3.92
8953.56,32.9,0,0,114,0,77.96,NA
8956.08,32.2,0,0,113,0,77.983,NA
8958.6,31,0,0,113,0,78.005,NA
8961.12,32.2,64,80,113,3.1,78.026,3.99
8963.64,32,0,0,111,0,78.048,NA
8966.16,33,45,127,113,4.7,78.072,5.82
8968.68,31.2,80,86,113,3.4,78.093,3.1
8971.2,30.8,54,127,113,5.1,78.115,4.53
8973.72,29,63,82,104,3.5,78.136,3.65
8976.24,28.5,55,63,109,2.7,78.156,4.11
8978.76,26.9,50,138,109,6.3,78.175,4.27
8981.28,27.1,68,117,109,5.3,78.194,3.16
8983.8,25.6,51,157,109,7.6,78.212,3.98
8986.32,25.6,49,194,103,9.4,78.231,4.15
8988.84,25.5,57,142,103,6.9,78.248,3.55
8991.36,24.6,62,160,103,8,78.266,3.15
8993.88,24.3,47,109,103,5.5,78.283,4.1
8996.4,23.5,57,144,0,7.6,78.3,3.27
8998.92,23.7,59,136,0,7.1,78.315,3.19
9001.44,24,61,151,0,7.8,78.332,3.12
9003.96,23.4,71,122,0,6.4,78.35,2.62
9006.48,24.1,69,123,0,6.3,78.365,2.77
9009,23.6,54,97,0,5.1,78.382,3.47
9011.52,22.8,53,169,0,9.2,78.399,3.41
9014.04,24.4,68,235,0,11.9,78.414,2.85
9016.56,25.3,0,0,126,0,78.434,NA
9019.08,26.2,64,148,126,7,78.451,3.25
9021.6,24.4,0,89,127,4.5,78.468,NA
9024.12,26.7,72,137,128,6.3,78.488,2.94
9026.64,24.9,0,0,129,0,78.505,NA
9029.16,24.6,0,25,129,1.2,78.522,NA
9031.68,22.2,0,0,129,0,78.537,NA
9034.2,19.7,0,0,130,0,78.55,NA
9036.72,16.9,0,0,130,0,78.563,NA
9039.24,14,0,83,126,7.3,78.574,NA
9041.76,12,0,0,126,0,78.582,NA
9044.28,12.4,0,0,120,0,78.591,NA
9046.8,13.4,0,0,119,0,78.6,NA
9049.32,14.4,0,0,118,0,78.61,NA
9051.84,18.1,0,43,118,2.9,78.621,NA
9054.36,21.8,58,54,118,3.1,78.636,2.98
9056.88,24.1,0,0,109,0,78.654,NA
9059.4,26,0,0,109,0,78.671,NA
9061.92,28.4,0,0,109,0,78.69,NA
9064.44,31.4,0,0,109,0,78.712,NA
9066.96,32.8,0,0,0,0,78.735,NA
9069.48,32.9,0,0,0,0,78.759,NA
9072,32.2,84,145,0,5.5,78.781,3.04
9074.52,30.5,85,126,0,5.1,78.802,2.85
9077.04,28,84,179,0,7.9,78.822,2.65
9079.56,24.6,73,194,0,9.7,78.841,2.67
9082.08,22.5,60,260,0,14.2,78.856,2.98
9084.6,21,61,184,0,10.8,78.871,2.73
9087.12,19.5,60,193,99,12.2,78.884,2.58
9089.64,18.2,55,195,114,13.2,78.897,2.63
9092.16,16.6,53,219,114,16.3,78.91,2.49
9094.68,16.4,57,190,115,14.3,78.921,2.28
9097.2,14.1,84,64,116,5.6,78.932,1.33
9099.72,10.6,54,50,116,5.9,78.938,1.56
9102.24,9,40,205,116,28.1,78.944,1.79
9104.76,12.2,40,276,116,27.9,78.953,2.42
9107.28,16,59,263,0,20.3,78.964,2.15
9109.8,16.7,82,208,0,15.4,78.977,1.62
9112.32,19.9,86,137,130,8.5,78.99,1.84
9114.84,22.5,73,122,130,6.7,79.005,2.45
9117.36,21.6,77,154,130,8.8,79.022,2.23
9119.88,21.6,77,158,130,9,79.037,2.23
9122.4,22,73,129,130,7.2,79.052,2.39
9124.92,22.4,74,127,0,7,79.067,2.4
9127.44,23,79,112,0,6,79.082,2.31
9129.96,23.4,79,156,0,8.2,79.1,2.35
9132.48,22.8,80,140,132,7.6,79.115,2.26
9135,22.1,76,161,132,9,79.132,2.31
9137.52,22,72,175,133,9.8,79.147,2.43
9140.04,22.1,76,159,133,8.9,79.162,2.31
9142.56,22.6,77,155,133,8.5,79.177,2.33
9145.08,23.4,79,122,134,6.4,79.194,2.35
9147.6,24.4,82,109,134,5.5,79.212,2.36
9150.12,25.4,82,118,134,5.8,79.229,2.46
9152.64,26.4,78,89,134,4.2,79.246,2.69
9155.16,26.5,84,124,132,5.8,79.266,2.5
9157.68,26.8,85,118,122,5.4,79.285,2.5
9160.2,27,83,121,122,5.5,79.302,2.58
9162.72,27.7,86,134,122,6,79.322,2.56
9165.24,27.5,84,134,117,6,79.341,2.6
9167.76,27.4,82,128,117,5.8,79.36,2.65
9170.28,27,81,146,117,6.7,79.38,2.65
9172.8,27.1,88,131,117,6,79.399,2.44
9175.32,27.6,86,116,116,5.2,79.419,2.55
9177.84,27.6,83,152,116,6.8,79.438,2.64
9180.36,27.3,83,137,118,6.2,79.455,2.61
9182.88,26.7,83,139,119,6.4,79.475,2.55
9185.4,26.3,85,139,120,6.6,79.494,2.46
9187.92,26.6,80,134,121,6.2,79.511,2.64
9190.44,27,87,166,122,7.6,79.531,2.46
9192.96,27.1,87,149,122,6.8,79.55,2.47
9195.48,26.9,84,165,122,7.6,79.569,2.54
9198,26.7,76,130,122,6,79.587,2.79
9200.52,26.6,81,129,122,6,79.606,2.61
9203.04,26.9,82,152,122,7,79.626,2.6
9205.56,26.8,85,174,122,8,79.643,2.5
9208.08,26.8,82,198,122,9.2,79.662,2.59
9210.6,26.4,84,174,122,8.1,79.682,2.49
9213.12,25.2,77,189,0,9.3,79.699,2.6
9215.64,23.1,65,243,0,13,79.716,2.82
9218.16,20.9,64,251,123,14.8,79.729,2.59
9220.68,20.5,62,257,125,15.5,79.744,2.62
9223.2,20.6,63,235,125,14.1,79.759,2.6
9225.72,21.2,64,188,125,11,79.774,2.63
9228.24,22.3,65,202,128,11.2,79.789,2.72
9230.76,23.5,69,123,130,6.4,79.804,2.7
9233.28,24.8,77,127,131,6.3,79.822,2.56
9235.8,26.7,85,120,131,5.5,79.841,2.49
9238.32,27.4,80,68,133,3.1,79.86,2.72
9240.84,27.4,83,118,134,5.3,79.88,2.62
9243.36,27.8,84,135,134,6,79.899,2.63
9245.88,27.3,86,110,134,5,79.919,2.52
9248.4,27.1,79,158,134,7.2,79.936,2.72
9250.92,26.7,84,127,0,5.9,79.955,2.52
9253.44,26.2,82,127,0,6,79.975,2.54
9255.96,25.4,78,126,0,6.1,79.992,2.58
9258.48,24.5,0,0,0,0,80.009,NA
9261,21.3,0,0,120,0,80.024,NA
9263.52,17.5,0,0,118,0,80.037,NA
9266.04,12.1,0,0,117,0,80.046,NA
9268.56,6.1,0,3,117,0.7,80.05,NA
9271.08,5.9,0,83,114,17.5,80.054,NA
9273.6,9.3,0,102,108,13.6,80.061,NA
9276.12,16.3,40,217,108,16.5,80.07,3.23
9278.64,23.7,66,172,108,8.9,80.087,2.85
9281.16,27,81,62,108,2.8,80.104,2.65
9283.68,29.1,73,130,108,5.5,80.123,3.16
9286.2,30.7,116,59,101,2.4,80.145,2.1
9288.72,31.2,93,91,101,3.6,80.169,2.66
9291.24,30.8,86,96,109,3.8,80.19,2.84
9293.76,30.4,79,100,108,4.1,80.21,3.05
9296.28,30.2,86,124,108,5.1,80.231,2.79
9298.8,30,83,77,109,3.2,80.253,2.87
9301.32,30.3,82,75,111,3.1,80.274,2.93
9303.84,29.7,106,73,110,3.1,80.296,2.22
9306.36,29.2,69,102,111,4.3,80.315,3.36
9308.88,29,87,80,112,3.4,80.335,2.65
9311.4,28.9,78,87,112,3.7,80.356,2.94
9313.92,28.9,98,58,112,2.5,80.376,2.34
9316.44,29.9,98,47,113,1.9,80.397,2.42
9318.96,31,0,0,112,0,80.419,NA
9321.48,32.2,0,0,111,0,80.44,NA
9324,33.4,0,0,111,0,80.464,NA
9326.52,34.8,0,0,111,0,80.488,NA
9329.04,36.6,0,0,111,0,80.513,NA
9331.56,37.8,0,0,111,0,80.539,NA
9334.08,37.9,0,0,111,0,80.565,NA
9336.6,36.9,0,0,113,0,80.591,NA
9339.12,34.8,0,96,113,3.4,80.617,NA
9341.64,32.9,67,66,113,2.5,80.641,3.9
9344.16,29.3,58,83,113,3.5,80.66,4.01
9346.68,26.2,73,118,101,5.5,80.679,2.85
9349.2,23.5,67,133,101,7,80.697,2.78
9351.72,21.9,62,174,97,9.8,80.712,2.8
9354.24,22,62,199,97,11.2,80.727,2.82
9356.76,22.5,63,226,111,12.4,80.742,2.83
9359.28,23.7,67,176,112,9.2,80.759,2.81
9361.8,23.2,0,96,113,5.1,80.776,NA
9364.32,24.3,45,109,113,5.5,80.794,4.29
9366.84,25,68,94,114,4.6,80.811,2.92
9369.36,24.8,58,41,120,2,80.828,3.39
9371.88,24.8,93,84,120,4.2,80.845,2.12
9374.4,25.1,93,103,120,5.1,80.863,2.14
9376.92,26.1,75,103,120,4.9,80.88,2.76
9379.44,26.6,104,61,120,2.8,80.899,2.03
9381.96,26.8,60,64,120,2.9,80.919,3.54
9384.48,27.4,73,68,120,3.1,80.936,2.98
9387,27.4,78,60,120,2.7,80.955,2.79
9389.52,29.8,104,63,119,2.6,80.977,2.27
9392.04,32.4,73,18,114,0.7,80.998,3.52
9394.56,33.6,73,55,113,2,81.022,3.65
9397.08,33.7,0,0,106,0,81.046,NA
9399.6,32.9,0,0,99,0,81.069,NA
9402.12,31.9,0,0,98,0,81.091,NA
9404.64,32.1,0,0,95,0,81.115,NA
9407.16,30.3,0,0,95,0,81.136,NA
9409.68,28.8,0,0,95,0,81.156,NA
9412.2,28,77,126,95,5.5,81.175,2.89
9414.72,28.6,67,144,95,6.2,81.194,3.39
9417.24,28.3,64,104,95,4.5,81.214,3.51
9419.76,27.9,72,92,0,4.1,81.233,3.08
9422.28,27.7,79,159,0,7.1,81.253,2.78
9424.8,26.1,60,134,0,6.3,81.272,3.45
9427.32,25.2,74,95,0,4.6,81.289,2.7
9429.84,24.6,65,137,0,6.9,81.307,3
9432.36,24.6,69,119,0,6,81.324,2.83
9434.88,25.6,71,89,0,4.3,81.341,2.86
9437.4,26.4,60,135,114,6.3,81.36,3.49
9439.92,26.5,76,138,115,6.4,81.38,2.77
9442.44,25.6,60,147,115,7.1,81.397,3.39
9444.96,25.2,72,157,117,7.7,81.414,2.78
9447.48,25.5,72,177,118,8.6,81.432,2.81
9450,25.5,71,135,118,6.6,81.451,2.85
9452.52,24.7,70,120,118,6,81.468,2.8
9455.04,24.2,76,120,118,6.1,81.485,2.53
9457.56,24.3,46,116,0,5.9,81.503,4.19
